bathrooms,bedrooms,price,county,propertyType,addressLine1,addressLine2,city,state,zipCode,formattedAddress,lastSeenDate,listedDate,status,removedDate,daysOnMarket,createdDate,yearBuilt,id,latitude,longitude,squareFootage,lotSize
2.0,4,210000,Newton,Single Family,100 Georgia Rd,,Covington,GA,30016,"100 Georgia Rd, Covington, GA 30016",2024-01-01T00:00:00.000Z,2023-10-30T00:00:00.000Z,Active,,64,2020-11-22T07:36:39.249Z,1965.0,"100-Georgia-Rd,-Covington,-GA-30016",33.580581,-83.932486,1200.0,17424.0
3.5,4,348500,Houston,Single Family,304 Waxmyrtle Way,,Perry,GA,31069,"304 Waxmyrtle Way, Perry, GA 31069",2024-01-01T00:00:00.000Z,2023-10-12T00:00:00.000Z,Active,,82,2020-11-23T12:40:17.512Z,2020.0,"304-Waxmyrtle-Way,-Perry,-GA-31069",32.500934,-83.690063,2677.0,8712.0
2.5,4,334900,Houston,Single Family,217 Shoshone Cir,,Kathleen,GA,31047,"217 Shoshone Cir, Kathleen, GA 31047",2024-01-01T00:00:00.000Z,2023-11-10T00:00:00.000Z,Active,,53,2020-11-23T12:40:17.512Z,2021.0,"217-Shoshone-Cir,-Kathleen,-GA-31047",32.511252,-83.64044,2436.0,7841.0
2.5,4,365000,Clayton,Single Family,7966 Runnymede Dr,,Jonesboro,GA,30236,"7966 Runnymede Dr, Jonesboro, GA 30236",2024-01-01T00:00:00.000Z,2023-11-11T00:00:00.000Z,Active,,52,2020-11-23T13:50:25.091Z,1988.0,"7966-Runnymede-Dr,-Jonesboro,-GA-30236",33.536508,-84.309086,2542.0,24354.0
3.5,4,650000,Lowndes,Single Family,3847 Timber Ridge Rd,,Valdosta,GA,31601,"3847 Timber Ridge Rd, Valdosta, GA 31601",2024-01-01T00:00:00.000Z,2023-10-13T00:00:00.000Z,Active,,81,2020-11-24T12:34:23.734Z,2021.0,"3847-Timber-Ridge-Rd,-Valdosta,-GA-31601",30.819566,-83.388313,3108.0,29621.0
3.0,4,525000,Douglas,Single Family,7522 Milford Pl,,Douglasville,GA,30135,"7522 Milford Pl, Douglasville, GA 30135",2024-01-01T00:00:00.000Z,2023-11-03T00:00:00.000Z,Active,,60,2020-11-24T13:26:25.246Z,2021.0,"7522-Milford-Pl,-Douglasville,-GA-30135",33.600586,-84.850253,2926.0,42850.0
2.5,4,239900,Thomas,Single Family,2194 Summerhill Rd,,Thomasville,GA,31757,"2194 Summerhill Rd, Thomasville, GA 31757",2024-01-01T00:00:00.000Z,2023-09-11T00:00:00.000Z,Active,,113,2020-11-25T08:17:39.928Z,1988.0,"2194-Summerhill-Rd,-Thomasville,-GA-31757",30.847306,-83.906972,1612.0,22216.0
3.5,4,1570000,Fulton,Single Family,2405 Mountain Rd,,Milton,GA,30004,"2405 Mountain Rd, Milton, GA 30004",2024-01-01T00:00:00.000Z,2023-08-02T00:00:00.000Z,Active,,153,2020-11-25T16:39:45.544Z,1999.0,"2405-Mountain-Rd,-Milton,-GA-30004",34.184305,-84.289975,2040.0,673438.0
3.5,4,700000,Fulton,Single Family,851 Dill Ave SW,,Atlanta,GA,30310,"851 Dill Ave SW, Atlanta, GA 30310",2024-01-01T00:00:00.000Z,2023-12-11T00:00:00.000Z,Active,,22,2020-11-27T12:05:35.624Z,2023.0,"851-Dill-Ave-SW,-Atlanta,-GA-30310",33.718583,-84.415907,2648.0,7501.0
4.5,4,1550000,Fulton,Single Family,4770 Tall Pines Dr NW,,Atlanta,GA,30327,"4770 Tall Pines Dr NW, Atlanta, GA 30327",2024-01-01T00:00:00.000Z,2023-10-06T00:00:00.000Z,Active,,88,2020-11-27T16:58:51.551Z,1964.0,"4770-Tall-Pines-Dr-NW,-Atlanta,-GA-30327",33.885014,-84.393647,4703.0,28615.0
3.0,4,254000,Cook,Single Family,1301 Bear Creek Rd,,Adel,GA,31620,"1301 Bear Creek Rd, Adel, GA 31620",2024-01-01T00:00:00.000Z,2023-10-09T00:00:00.000Z,Active,,85,2020-12-03T18:32:45.716Z,1972.0,"1301-Bear-Creek-Rd,-Adel,-GA-31620",31.151347,-83.417827,2155.0,22216.0
2.0,4,258900,Clayton,Single Family,6937 Apache Ln,,Riverdale,GA,30274,"6937 Apache Ln, Riverdale, GA 30274",2024-01-01T00:00:00.000Z,2023-12-28T00:00:00.000Z,Active,,5,2020-12-03T20:26:47.418Z,1985.0,"6937-Apache-Ln,-Riverdale,-GA-30274",33.565131,-84.396072,1509.0,11108.0
4.0,4,400000,DeKalb,Single Family,2390 Haliard Way,,Lithonia,GA,30058,"2390 Haliard Way, Lithonia, GA 30058",2024-01-01T00:00:00.000Z,2023-09-27T00:00:00.000Z,Active,,97,2020-12-04T03:49:27.895Z,2020.0,"2390-Haliard-Way,-Lithonia,-GA-30058",33.718625,-84.068556,2730.0,2657.0
2.5,4,519000,Gwinnett,Single Family,1128 W Union Grove Cir,,Auburn,GA,30011,"1128 W Union Grove Cir, Auburn, GA 30011",2024-01-01T00:00:00.000Z,2023-11-10T00:00:00.000Z,Active,,53,2020-12-04T03:53:08.768Z,2018.0,"1128-W-Union-Grove-Cir,-Auburn,-GA-30011",34.042894,-83.869935,2984.0,9583.0
4.0,4,390000,Dougherty,Single Family,5029 Gillionville Rd,,Albany,GA,31721,"5029 Gillionville Rd, Albany, GA 31721",2024-01-01T00:00:00.000Z,2023-10-08T00:00:00.000Z,Active,,86,2020-12-05T09:16:50.870Z,1989.0,"5029-Gillionville-Rd,-Albany,-GA-31721",31.581599,-84.298884,3465.0,89298.0
3.0,4,489900,Paulding,Single Family,718 Bryson Lake Cir,,Douglasville,GA,30134,"718 Bryson Lake Cir, Douglasville, GA 30134",2024-01-01T00:00:00.000Z,2023-10-03T00:00:00.000Z,Active,,91,2020-12-05T11:14:13.178Z,2021.0,"718-Bryson-Lake-Cir,-Douglasville,-GA-30134",33.792636,-84.764576,2819.0,20473.0
2.0,4,330000,Gwinnett,Single Family,1020 Park Creek Cir,,Lawrenceville,GA,30044,"1020 Park Creek Cir, Lawrenceville, GA 30044",2024-01-01T00:00:00.000Z,2023-11-07T00:00:00.000Z,Active,,56,2020-12-05T11:44:58.293Z,1986.0,"1020-Park-Creek-Cir,-Lawrenceville,-GA-30044",33.936149,-84.092802,1496.0,11761.0
2.0,4,289000,Bartow,Single Family,84 Old Dallas Hwy SE,,Cartersville,GA,30120,"84 Old Dallas Hwy SE, Cartersville, GA 30120",2024-01-01T00:00:00.000Z,2023-10-19T00:00:00.000Z,Active,,75,2020-12-06T07:44:19.343Z,1960.0,"84-Old-Dallas-Hwy-SE,-Cartersville,-GA-30120",34.1006,-84.847156,1425.0,19998.0
3.0,4,795000,Hall,Single Family,3491 Big View Rd,,Gainesville,GA,30506,"3491 Big View Rd, Gainesville, GA 30506",2024-01-01T00:00:00.000Z,2023-08-25T00:00:00.000Z,Active,,130,2020-12-08T07:54:20.904Z,2022.0,"3491-Big-View-Rd,-Gainesville,-GA-30506",34.375954,-83.811385,3135.0,6970.0
3.5,4,2950000,Rockdale,Single Family,2697 Bethel Rd NE,,Conyers,GA,30012,"2697 Bethel Rd NE, Conyers, GA 30012",2024-01-01T00:00:00.000Z,2022-07-14T00:00:00.000Z,Active,,537,2020-12-08T11:18:47.742Z,1999.0,"2697-Bethel-Rd-NE,-Conyers,-GA-30012",33.736752,-83.958058,3239.0,4573800.0
2.0,4,87500,Tift,Single Family,508 W Washington St,,Tifton,GA,31794,"508 W Washington St, Tifton, GA 31794",2024-01-01T00:00:00.000Z,2023-11-28T00:00:00.000Z,Active,,35,2020-12-09T06:38:24.635Z,1984.0,"508-W-Washington-St,-Tifton,-GA-31794",31.436832,-83.509185,1446.0,34412.0
3.0,4,295000,Walton,Single Family,829 Dove Tree Ln,,Social Circle,GA,30025,"829 Dove Tree Ln, Social Circle, GA 30025",2024-01-01T00:00:00.000Z,2023-12-22T00:00:00.000Z,Active,,11,2020-12-11T10:42:39.666Z,2021.0,"829-Dove-Tree-Ln,-Social-Circle,-GA-30025",33.64624,-83.706903,1811.0,6534.0
3.0,4,379900,Paulding,Single Family,201 Omega Ct,,Dallas,GA,30157,"201 Omega Ct, Dallas, GA 30157",2024-01-01T00:00:00.000Z,2023-10-26T00:00:00.000Z,Active,,68,2020-12-11T13:27:07.128Z,2004.0,"201-Omega-Ct,-Dallas,-GA-30157",33.910149,-84.891663,2794.0,9583.0
3.0,4,1200000,Douglas,Single Family,9525 Kraft Dr,,Winston,GA,30187,"9525 Kraft Dr, Winston, GA 30187",2024-01-01T00:00:00.000Z,2023-08-21T00:00:00.000Z,Active,,134,2020-12-11T13:36:59.874Z,2000.0,"9525-Kraft-Dr,-Winston,-GA-30187",33.583622,-84.890234,4990.0,561924.0
4.5,4,440000,Baldwin,Single Family,116 Kenan Dr NW,,Milledgeville,GA,31061,"116 Kenan Dr NW, Milledgeville, GA 31061",2024-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,Active,,2,2020-12-12T09:20:12.205Z,1978.0,"116-Kenan-Dr-NW,-Milledgeville,-GA-31061",33.150212,-83.275805,3383.0,209959.0
2.0,4,314900,Union,Single Family,187 Leslie Dr,,Blairsville,GA,30512,"187 Leslie Dr, Blairsville, GA 30512",2024-01-01T00:00:00.000Z,2023-12-04T00:00:00.000Z,Active,,29,2020-12-12T12:30:18.845Z,1975.0,"187-Leslie-Dr,-Blairsville,-GA-30512",34.901716,-84.005203,1536.0,17424.0
3.5,4,499999,Columbia,Single Family,457 Sugarcreek Dr,,Grovetown,GA,30813,"457 Sugarcreek Dr, Grovetown, GA 30813",2024-01-01T00:00:00.000Z,2023-10-21T00:00:00.000Z,Active,,73,2020-12-16T10:37:44.359Z,2000.0,"457-Sugarcreek-Dr,-Grovetown,-GA-30813",33.484248,-82.193998,3150.0,43560.0
2.5,4,315000,Columbia,Single Family,5105 Heathbrook Dr,,Grovetown,GA,30813,"5105 Heathbrook Dr, Grovetown, GA 30813",2024-01-01T00:00:00.000Z,2023-12-26T00:00:00.000Z,Active,,7,2020-12-17T09:36:52.329Z,2021.0,"5105-Heathbrook-Dr,-Grovetown,-GA-30813",33.469487,-82.202324,2095.0,6970.0
2.0,4,94900,Walker,Single Family,1014 Wilson Rd,,Rossville,GA,30741,"1014 Wilson Rd, Rossville, GA 30741",2024-01-01T00:00:00.000Z,2023-12-01T00:00:00.000Z,Active,,32,2020-12-18T08:29:39.309Z,1925.0,"1014-Wilson-Rd,-Rossville,-GA-30741",34.982742,-85.309987,1365.0,16988.0
2.5,4,375000,Gwinnett,Single Family,2755 Rockside Ct,,Snellville,GA,30078,"2755 Rockside Ct, Snellville, GA 30078",2024-01-01T00:00:00.000Z,2023-10-28T00:00:00.000Z,Active,,66,2020-12-18T15:20:44.466Z,1990.0,"2755-Rockside-Ct,-Snellville,-GA-30078",33.853194,-83.993127,3244.0,29185.0
2.5,4,459900,Gwinnett,Single Family,5763 Poppy Tree Ln,,Tucker,GA,30084,"5763 Poppy Tree Ln, Tucker, GA 30084",2024-01-01T00:00:00.000Z,2023-10-17T00:00:00.000Z,Active,,77,2020-12-19T13:51:57.774Z,2000.0,"5763-Poppy-Tree-Ln,-Tucker,-GA-30084",33.876329,-84.175392,2520.0,7405.0
3.0,4,476900,Houston,Single Family,601 Beaver Ct,,Perry,GA,31069,"601 Beaver Ct, Perry, GA 31069",2024-01-01T00:00:00.000Z,2023-05-28T00:00:00.000Z,Active,,219,2020-12-20T10:09:29.548Z,2023.0,"601-Beaver-Ct,-Perry,-GA-31069",32.515743,-83.740239,3801.0,34848.0
3.0,4,300000,Lowndes,Single Family,6065 Val Del Rd,,Hahira,GA,31632,"6065 Val Del Rd, Hahira, GA 31632",2024-01-01T00:00:00.000Z,2023-11-06T00:00:00.000Z,Active,,57,2020-12-22T10:09:53.054Z,1997.0,"6065-Val-Del-Rd,-Hahira,-GA-31632",31.004752,-83.324718,2018.0,51401.0
2.5,4,385000,Barrow,Single Family,3026 Kerala Pkwy,,Statham,GA,30666,"3026 Kerala Pkwy, Statham, GA 30666",2024-01-01T00:00:00.000Z,2023-09-08T00:00:00.000Z,Active,,116,2020-12-22T11:43:58.896Z,2021.0,"3026-Kerala-Pkwy,-Statham,-GA-30666",33.938718,-83.624243,2924.0,11674.0
2.0,4,155000,Bibb,Single Family,2006 Pine Hill Dr,,Macon,GA,31217,"2006 Pine Hill Dr, Macon, GA 31217",2024-01-01T00:00:00.000Z,2023-12-20T00:00:00.000Z,Active,,13,2020-12-22T11:48:40.883Z,1959.0,"2006-Pine-Hill-Dr,-Macon,-GA-31217",32.861586,-83.588487,1392.0,15682.0
3.5,4,1499000,Chatham,Single Family,14 10th St,,Tybee Island,GA,31328,"14 10th St, Tybee Island, GA 31328",2024-01-01T00:00:00.000Z,2023-08-11T00:00:00.000Z,Active,,144,2020-12-23T15:20:24.696Z,2001.0,"14-10th-St,-Tybee-Island,-GA-31328",32.000878,-80.845153,3240.0,4356.0
2.5,4,331900,Long,Single Family,352 Briarcrest Dr NE,,Ludowici,GA,31316,"352 Briarcrest Dr NE, Ludowici, GA 31316",2024-01-01T00:00:00.000Z,2023-10-26T00:00:00.000Z,Active,,68,2020-12-24T07:47:51.888Z,2013.0,"352-Briarcrest-Dr-NE,-Ludowici,-GA-31316",31.780501,-81.706376,2809.0,34412.0
2.0,4,279900,Whitfield,Single Family,3215 Rauschenberg Rd NW,,Dalton,GA,30721,"3215 Rauschenberg Rd NW, Dalton, GA 30721",2024-01-01T00:00:00.000Z,2023-12-01T00:00:00.000Z,Active,,32,2020-12-24T08:50:51.772Z,2003.0,"3215-Rauschenberg-Rd-NW,-Dalton,-GA-30721",34.878084,-84.964729,1750.0,22216.0
2.0,4,315000,Spalding,Single Family,110 Hunts Mill Cir,,Griffin,GA,30224,"110 Hunts Mill Cir, Griffin, GA 30224",2024-01-01T00:00:00.000Z,2023-11-07T00:00:00.000Z,Active,,56,2021-01-11T05:14:51.466Z,2021.0,"110-Hunts-Mill-Cir,-Griffin,-GA-30224",33.21485,-84.235667,1842.0,11326.0
2.0,4,275000,Bacon,Single Family,813 N Dixon St,,Alma,GA,31510,"813 N Dixon St, Alma, GA 31510",2024-01-01T00:00:00.000Z,2023-10-17T00:00:00.000Z,Active,,77,2021-01-15T05:14:20.981Z,1938.0,"813-N-Dixon-St,-Alma,-GA-31510",31.549394,-82.467982,2950.0,31799.0
2.5,4,645500,Lumpkin,Single Family,231 Glen Cedar Ln,,Dawsonville,GA,30534,"231 Glen Cedar Ln, Dawsonville, GA 30534",2024-01-01T00:00:00.000Z,2023-11-03T00:00:00.000Z,Active,,60,2021-01-15T06:17:53.681Z,2021.0,"231-Glen-Cedar-Ln,-Dawsonville,-GA-30534",34.455087,-84.003363,2854.0,25700.0
2.5,4,375000,Columbia,Single Family,5023 Columbia Rd,,Grovetown,GA,30813,"5023 Columbia Rd, Grovetown, GA 30813",2024-01-01T00:00:00.000Z,2023-04-27T00:00:00.000Z,Active,,250,2021-01-15T08:26:14.693Z,1975.0,"5023-Columbia-Rd,-Grovetown,-GA-30813",33.507028,-82.187379,2059.0,73181.0
2.0,4,288000,Columbia,Single Family,223 Pebble Ln,,Harlem,GA,30814,"223 Pebble Ln, Harlem, GA 30814",2024-01-01T00:00:00.000Z,2023-10-14T00:00:00.000Z,Active,,80,2021-01-15T08:32:19.200Z,2021.0,"223-Pebble-Ln,-Harlem,-GA-30814",33.409636,-82.336519,1824.0,8712.0
3.0,4,759000,Lamar,Single Family,143 Mill Pond Ct,,Milner,GA,30257,"143 Mill Pond Ct, Milner, GA 30257",2024-01-01T00:00:00.000Z,2023-11-30T00:00:00.000Z,Active,,33,2021-01-15T08:33:52.769Z,2017.0,"143-Mill-Pond-Ct,-Milner,-GA-30257",33.137113,-84.163115,3218.0,250470.0
3.5,4,315000,Effingham,Single Family,127 William Way,,Springfield,GA,31329,"127 William Way, Springfield, GA 31329",2024-01-01T00:00:00.000Z,2023-11-30T00:00:00.000Z,Active,,33,2021-01-15T09:09:59.766Z,2020.0,"127-William-Way,-Springfield,-GA-31329",32.363011,-81.337529,2060.0,12197.0
3.5,4,450000,Glynn,Single Family,171 Belmont Cir,,Brunswick,GA,31525,"171 Belmont Cir, Brunswick, GA 31525",2024-01-01T00:00:00.000Z,2023-11-27T00:00:00.000Z,Active,,36,2021-01-15T10:07:26.519Z,2019.0,"171-Belmont-Cir,-Brunswick,-GA-31525",31.278634,-81.468748,2995.0,19166.0
2.5,4,399000,Newton,Single Family,90 Orchard Ln,,Covington,GA,30014,"90 Orchard Ln, Covington, GA 30014",2024-01-01T00:00:00.000Z,2023-11-30T00:00:00.000Z,Active,,33,2021-01-15T10:15:16.797Z,2017.0,"90-Orchard-Ln,-Covington,-GA-30014",33.640258,-83.833323,2504.0,6970.0
2.0,4,299000,Gwinnett,Single Family,3110 Little Forest Ct,,Snellville,GA,30078,"3110 Little Forest Ct, Snellville, GA 30078",2024-01-01T00:00:00.000Z,2023-11-07T00:00:00.000Z,Active,,56,2021-01-15T10:22:14.926Z,1991.0,"3110-Little-Forest-Ct,-Snellville,-GA-30078",33.845087,-83.987238,1392.0,17424.0
3.0,4,475000,Fulton,Single Family,1943 Conrad Ave SE,,Atlanta,GA,30315,"1943 Conrad Ave SE, Atlanta, GA 30315",2024-01-01T00:00:00.000Z,2023-11-06T00:00:00.000Z,Active,,57,2021-01-15T10:34:49.491Z,2023.0,"1943-Conrad-Ave-SE,-Atlanta,-GA-30315",33.701269,-84.381846,1850.0,7754.0
3.0,4,579900,Bartow,Single Family,10 Stratford Way,,Kingston,GA,30145,"10 Stratford Way, Kingston, GA 30145",2024-01-01T00:00:00.000Z,2023-09-08T00:00:00.000Z,Active,,116,2021-01-15T11:05:11.375Z,2023.0,"10-Stratford-Way,-Kingston,-GA-30145",34.240754,-85.004376,2382.0,136778.0
3.0,4,589900,Bartow,Single Family,12 Stratford Way,,Kingston,GA,30145,"12 Stratford Way, Kingston, GA 30145",2024-01-01T00:00:00.000Z,2023-09-11T00:00:00.000Z,Active,,113,2021-01-15T11:05:11.377Z,2023.0,"12-Stratford-Way,-Kingston,-GA-30145",34.240162,-85.005112,2594.0,130680.0
3.5,4,508900,Bartow,Single Family,18 Rock Ridge Ct SE,,Cartersville,GA,30120,"18 Rock Ridge Ct SE, Cartersville, GA 30120",2024-01-01T00:00:00.000Z,2023-11-13T00:00:00.000Z,Active,,50,2021-01-15T11:05:11.385Z,2024.0,"18-Rock-Ridge-Ct-SE,-Cartersville,-GA-30120",34.107179,-84.81957,2700.0,16553.0
3.5,4,795000,Coweta,Single Family,50 Inverness Way,,Newnan,GA,30265,"50 Inverness Way, Newnan, GA 30265",2024-01-01T00:00:00.000Z,2023-11-30T00:00:00.000Z,Active,,33,2021-01-15T11:40:36.057Z,2002.0,"50-Inverness-Way,-Newnan,-GA-30265",33.389506,-84.724465,4823.0,44431.0
3.5,4,875000,Hall,Single Family,6232 Grant Ford Rd,,Gainesville,GA,30506,"6232 Grant Ford Rd, Gainesville, GA 30506",2024-01-01T00:00:00.000Z,2023-12-14T00:00:00.000Z,Active,,19,2021-01-31T05:46:32.754Z,2024.0,"6232-Grant-Ford-Rd,-Gainesville,-GA-30506",34.387829,-83.977986,3500.0,18295.0
3.0,4,649940,Hall,Single Family,5957 Wellington Ave,,Gainesville,GA,30506,"5957 Wellington Ave, Gainesville, GA 30506",2024-01-01T00:00:00.000Z,2023-10-11T00:00:00.000Z,Active,,83,2021-01-31T05:46:32.765Z,2023.0,"5957-Wellington-Ave,-Gainesville,-GA-30506",34.364756,-83.967074,2987.0,32234.0
2.0,4,169900,Meriwether,Single Family,12414 Roosevelt Hwy,,Greenville,GA,30222,"12414 Roosevelt Hwy, Greenville, GA 30222",2024-01-01T00:00:00.000Z,2023-05-12T00:00:00.000Z,Active,,235,2021-02-03T05:34:44.503Z,1972.0,"12414-Roosevelt-Hwy,-Greenville,-GA-30222",32.973858,-84.710929,2244.0,32670.0
2.0,4,260000,Liberty,Single Family,1834 Lawnwoods Dr,,Hinesville,GA,31313,"1834 Lawnwoods Dr, Hinesville, GA 31313",2024-01-01T00:00:00.000Z,2023-11-24T00:00:00.000Z,Active,,39,2021-02-05T07:38:09.884Z,1996.0,"1834-Lawnwoods-Dr,-Hinesville,-GA-31313",31.796419,-81.637046,2081.0,18731.0
2.5,4,320000,Rockdale,Single Family,2920 Stone Bridge Trl SW,,Conyers,GA,30094,"2920 Stone Bridge Trl SW, Conyers, GA 30094",2024-01-01T00:00:00.000Z,2023-10-28T00:00:00.000Z,Active,,66,2021-02-05T07:55:24.132Z,1993.0,"2920-Stone-Bridge-Trl-SW,-Conyers,-GA-30094",33.658822,-84.088199,2424.0,37897.0
2.0,4,299000,Houston,Single Family,213 Sedgebrooke Dr,,Warner Robins,GA,31088,"213 Sedgebrooke Dr, Warner Robins, GA 31088",2024-01-01T00:00:00.000Z,2023-12-14T00:00:00.000Z,Active,,19,2021-02-05T08:10:59.133Z,2004.0,"213-Sedgebrooke-Dr,-Warner-Robins,-GA-31088",32.582943,-83.696892,1998.0,14375.0
4.0,4,849000,Towns,Single Family,4819 Itsey Trl,,Hiawassee,GA,30546,"4819 Itsey Trl, Hiawassee, GA 30546",2024-01-01T00:00:00.000Z,2023-07-21T00:00:00.000Z,Active,,165,2021-02-05T08:32:29.304Z,2001.0,"4819-Itsey-Trl,-Hiawassee,-GA-30546",34.883612,-83.723097,3826.0,41818.0
2.5,4,329900,Habersham,Single Family,264 Highland Pointe Dr,,Alto,GA,30510,"264 Highland Pointe Dr, Alto, GA 30510",2024-01-01T00:00:00.000Z,2023-07-23T00:00:00.000Z,Active,,163,2021-02-05T08:52:58.385Z,2021.0,"264-Highland-Pointe-Dr,-Alto,-GA-30510",34.489978,-83.588113,2131.0,11761.0
2.5,4,200000,Muscogee,Single Family,5243 Woodsey Way,,Columbus,GA,31909,"5243 Woodsey Way, Columbus, GA 31909",2024-01-01T00:00:00.000Z,2023-12-28T00:00:00.000Z,Active,,5,2021-02-05T09:04:13.031Z,1970.0,"5243-Woodsey-Way,-Columbus,-GA-31909",32.534473,-84.902841,1887.0,10019.0
3.0,4,320000,Houston,Single Family,112 Westchester Trl,,Kathleen,GA,31047,"112 Westchester Trl, Kathleen, GA 31047",2024-01-01T00:00:00.000Z,2023-12-09T00:00:00.000Z,Active,,24,2021-02-05T09:47:29.939Z,2011.0,"112-Westchester-Trl,-Kathleen,-GA-31047",32.496335,-83.662186,2173.0,9583.0
2.5,4,310000,Houston,Single Family,109 W Riv,Cane Run,Perry,GA,31069,"109 W Riv, Cane Run, Perry, GA 31069",2024-01-01T00:00:00.000Z,2023-08-25T00:00:00.000Z,Active,,130,2021-02-05T09:47:29.951Z,2020.0,"109-W-Riv,-Cane-Run,-Perry,-GA-31069",32.500795,-83.691632,2602.0,7841.0
3.5,4,850000,Union,Single Family,1286 Deyton Dr,,Blairsville,GA,30512,"1286 Deyton Dr, Blairsville, GA 30512",2024-01-01T00:00:00.000Z,2023-08-03T00:00:00.000Z,Active,,152,2021-02-05T10:16:55.238Z,2016.0,"1286-Deyton-Dr,-Blairsville,-GA-30512",34.873033,-84.040533,3504.0,134165.0
2.0,4,319900,Newton,Single Family,20 Shenandoah Ln,,Covington,GA,30016,"20 Shenandoah Ln, Covington, GA 30016",2024-01-01T00:00:00.000Z,2023-12-16T00:00:00.000Z,Active,,17,2021-02-05T10:25:02.281Z,2003.0,"20-Shenandoah-Ln,-Covington,-GA-30016",33.500368,-83.898446,2058.0,26572.0
2.0,4,270000,Fulton,Single Family,6292 Wellington Dr,,Union City,GA,30291,"6292 Wellington Dr, Union City, GA 30291",2024-01-01T00:00:00.000Z,2023-05-12T00:00:00.000Z,Active,,235,2021-02-05T10:32:12.601Z,1973.0,"6292-Wellington-Dr,-Union-City,-GA-30291",33.594113,-84.562928,2150.0,14810.0
2.5,4,225000,Walton,Single Family,611 Maple St,,Monroe,GA,30656,"611 Maple St, Monroe, GA 30656",2024-01-01T00:00:00.000Z,2023-08-17T00:00:00.000Z,Active,,138,2021-02-05T10:38:16.990Z,1961.0,"611-Maple-St,-Monroe,-GA-30656",33.808609,-83.710941,1567.0,4356.0
2.0,4,330000,Walton,Single Family,345 Zion Wood Rd,,Loganville,GA,30052,"345 Zion Wood Rd, Loganville, GA 30052",2024-01-01T00:00:00.000Z,2023-12-03T00:00:00.000Z,Active,,30,2021-02-05T10:38:16.995Z,1984.0,"345-Zion-Wood-Rd,-Loganville,-GA-30052",33.835667,-83.878452,1950.0,26136.0
3.5,4,409900,Cherokee,Single Family,105 Klamath Ct,,Waleska,GA,30183,"105 Klamath Ct, Waleska, GA 30183",2024-01-01T00:00:00.000Z,2023-12-15T00:00:00.000Z,Active,,18,2021-02-05T11:05:04.544Z,1989.0,"105-Klamath-Ct,-Waleska,-GA-30183",34.332168,-84.590425,2687.0,43560.0
2.5,4,389000,Walton,Single Family,3112 Oak Ridge Ln,,Loganville,GA,30052,"3112 Oak Ridge Ln, Loganville, GA 30052",2024-01-01T00:00:00.000Z,2023-09-26T00:00:00.000Z,Active,,98,2021-02-05T11:09:25.282Z,2005.0,"3112-Oak-Ridge-Ln,-Loganville,-GA-30052",33.849614,-83.844339,2340.0,29185.0
2.0,4,268999,Bibb,Single Family,6255 Plantation Dr,,Lizella,GA,31052,"6255 Plantation Dr, Lizella, GA 31052",2024-01-01T00:00:00.000Z,2023-11-14T00:00:00.000Z,Active,,49,2021-02-05T11:28:58.189Z,1978.0,"6255-Plantation-Dr,-Lizella,-GA-31052",32.766853,-83.767863,2302.0,129809.0
2.5,4,320000,Columbia,Single Family,215 Kickham Ln,,Grovetown,GA,30813,"215 Kickham Ln, Grovetown, GA 30813",2024-01-01T00:00:00.000Z,2023-12-14T00:00:00.000Z,Active,,19,2021-02-05T11:32:22.987Z,2012.0,"215-Kickham-Ln,-Grovetown,-GA-30813",33.512401,-82.23109,2395.0,9583.0
2.5,4,349900,Henry,Single Family,532 Pomegranate Cir,,Mcdonough,GA,30253,"532 Pomegranate Cir, Mcdonough, GA 30253",2024-01-01T00:00:00.000Z,2023-12-08T00:00:00.000Z,Active,,25,2021-02-05T11:51:08.996Z,2021.0,"532-Pomegranate-Cir,-Mcdonough,-GA-30253",33.396616,-84.186226,2170.0,
2.0,4,315000,Camden,Single Family,136 Holston Cir,,Kingsland,GA,31548,"136 Holston Cir, Kingsland, GA 31548",2024-01-01T00:00:00.000Z,2023-11-27T00:00:00.000Z,Active,,36,2021-02-05T11:51:30.076Z,2020.0,"136-Holston-Cir,-Kingsland,-GA-31548",30.783169,-81.652425,1950.0,6534.0
3.0,4,468000,Columbia,Single Family,2558 Traverse Trl,,Evans,GA,30809,"2558 Traverse Trl, Evans, GA 30809",2024-01-01T00:00:00.000Z,2023-12-15T00:00:00.000Z,Active,,18,2021-02-05T11:54:05.249Z,2021.0,"2558-Traverse-Trl,-Evans,-GA-30809",33.556453,-82.201373,2837.0,8276.0
1.5,4,139900,Richmond,Single Family,1918 Ne Warren St,Unit 1,Augusta,GA,30904,"1918 Ne Warren St, Unit 1, Augusta, GA 30904",2024-01-01T00:00:00.000Z,2019-08-10T00:00:00.000Z,Active,,1606,2021-02-11T09:03:09.846Z,1921.0,"1918-Ne-Warren-St,-Unit-1,-Augusta,-GA-30904",33.477306,-82.001378,1586.0,11761.0
3.5,4,449900,Camden,Single Family,989 May Creek Dr,,Kingsland,GA,31548,"989 May Creek Dr, Kingsland, GA 31548",2024-01-01T00:00:00.000Z,2023-09-08T00:00:00.000Z,Active,,116,2021-02-11T10:13:24.264Z,1991.0,"989-May-Creek-Dr,-Kingsland,-GA-31548",30.770905,-81.660835,2499.0,36155.0
