account,amount,currency,title,note,date,income,type,category name,subcategory name,color,icon,emoji,budget,objective
Main,10.0,USD,,Codeium pro,2024-10-25,False,null,Subscription,,#ff7043,subscription.png,,,
Main,8.0,USD,,,2024-10-25,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,8.0,USD,,,2024-10-25,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,12.0,USD,,,2024-10-24,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,10.0,USD,,,2024-10-24,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,9.0,USD,,,2024-10-24,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,8.0,USD,,,2024-10-24,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,16.0,USD,,,2024-10-23,False,null,Shopping,Wear's,#ef5350,shopping.png,,,
Main,10.0,USD,,,2024-10-23,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,10.0,USD,,,2024-10-23,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-10-23,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,8.0,USD,,,2024-10-23,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,60.0,USD,,Asador venta a Jorge Misa,2024-10-23,True,null,Other Income,Sells,#ab47bc,bills.png,,,
Main,10.0,USD,,,2024-10-22,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,10.0,USD,,,2024-10-22,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-10-22,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,9.0,USD,,,2024-10-22,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,12.0,USD,,,2024-10-21,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,8.0,USD,,,2024-10-21,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,32.0,USD,,Teléfono Mami,2024-10-21,False,null,Shopping,Electronics,#ef5350,shopping.png,,,
Main,12.0,USD,,Spotify ,2024-10-21,False,null,Subscription,,#ff7043,subscription.png,,,
Main,150.0,USD,,Ayudantes de Mudanza y Carro,2024-10-20,False,null,Other Expense,,#78909c,price-tag.png,,,
Main,83.0,USD,,Home Insurance Anual,2024-10-20,False,null,Rent,Bills & Fees,#ab47bc,home2.png,,,
Main,90.0,USD,,,2024-10-20,False,null,Rent,Bills & Fees,#ab47bc,home2.png,,,
Main,715.0,USD,,,2024-10-20,False,null,Rent,,#ab47bc,home2.png,,,
Main,43.0,USD,,Cositas del baño,2024-10-20,False,null,Shopping,Home Items,#ef5350,shopping.png,,,
Main,150.0,USD,,,2024-10-20,False,null,Groceries,,#4caf50,groceries.png,,,
Main,20.0,USD,,Proton DUO,2024-10-20,False,null,Subscription,,#ff7043,subscription.png,,,
Main,6.5,USD,,Gamsgoo Credits,2024-10-20,False,null,Subscription,,#ff7043,subscription.png,,,
Main,87.0,USD,,Cosas para el bano nuevo,2024-10-19,False,null,Shopping,Home Items,#ef5350,shopping.png,,,
Main,53.0,USD,,Pizza Lottle Cesars de la mudanza,2024-10-18,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,1210.0,USD,,,2024-10-18,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,15.0,USD,,,2024-10-17,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-17,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,1131.0,USD,,,2024-10-17,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,15.0,USD,,,2024-10-16,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-16,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,16.0,USD,,,2024-10-16,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,20.0,USD,,,2024-10-15,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,6.0,USD,,,2024-10-15,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,20.0,USD,,,2024-10-15,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,6.0,USD,,,2024-10-15,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-15,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,3.0,USD,,,2024-10-14,False,null,Groceries,,#4caf50,groceries.png,,,
Main,63.0,USD,,,2024-10-14,False,null,Gifts,,#f44336,gift.png,,,
Main,23.0,USD,,,2024-10-14,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-14,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,54.0,USD,,,2024-10-13,False,null,Groceries,,#4caf50,groceries.png,,,
Main,35.0,USD,,Avana Renta Aplication Fee,2024-10-12,False,null,Other Expense,,#78909c,price-tag.png,,,
Main,11.0,USD,,,2024-10-12,False,null,Other Expense,Mail,#78909c,price-tag.png,,,
Main,10.0,USD,,,2024-10-11,False,null,Shopping,Cleanliness,#ef5350,shopping.png,,,
Main,5.0,USD,,,2024-10-11,False,null,Groceries,,#4caf50,groceries.png,,,
Main,15.0,USD,,,2024-10-11,False,null,Shopping,Home Items,#ef5350,shopping.png,,,
Main,90.0,USD,,,2024-10-11,False,null,Shopping,Wear's,#ef5350,shopping.png,,,
Main,20.0,USD,,,2024-10-11,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-10-11,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-11,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-10,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-10,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,30.0,USD,,,2024-10-09,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-09,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-08,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-08,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,43.0,USD,,,2024-10-07,False,null,Other Expense,Medicine & Suplements,#78909c,price-tag.png,,,
Main,23.0,USD,,,2024-10-07,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-07,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,50.0,USD,,Tia Tita,2024-10-06,False,null,Gifts,,#f44336,gift.png,,,
Main,110.0,USD,,,2024-10-06,False,null,Dining,,#26c6da,food-tray.png,,,
Main,10.0,USD,,,2024-10-06,False,null,Dining,Tip,#26c6da,food-tray.png,,,
Main,106.0,USD,,,2024-10-06,False,null,Groceries,,#4caf50,groceries.png,,,
Main,8.0,USD,,,2024-10-05,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-04,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,30.0,USD,,,2024-10-04,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-04,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,1203.0,USD,,,2024-10-04,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,50.0,USD,,Telefono Tita y de Mami 30 y 20,2024-10-03,False,null,Shopping,Electronics,#ef5350,shopping.png,,,
Main,495.0,USD,,,2024-10-03,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,23.0,USD,,,2024-10-03,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-03,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-02,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-02,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,146.0,USD,,,2024-10-01,False,null,Rent,Bills & Fees,#ab47bc,home2.png,,,
Main,575.0,USD,,,2024-10-01,False,null,Rent,,#ab47bc,home2.png,,,
Main,23.0,USD,,,2024-10-01,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-10-01,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,22.0,USD,,,2024-09-30,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-09-30,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,2.0,USD,,,2024-09-30,False,null,Shopping,Beauty,#ef5350,shopping.png,,,
Main,5.0,USD,,,2024-09-30,False,null,Subscription,,#ff7043,subscription.png,,,
Main,50.0,USD,,,2024-09-29,False,null,Dining,,#26c6da,food-tray.png,,,
Main,25.0,USD,,Renta aplicacion,2024-09-29,False,null,Other Expense,,#78909c,price-tag.png,,,
Main,85.0,USD,,,2024-09-29,False,null,Groceries,,#4caf50,groceries.png,,,
Main,200.0,USD,,,2024-09-29,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,10.0,USD,,,2024-09-28,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,2.5,USD,,,2024-09-28,False,null,Groceries,,#4caf50,groceries.png,,,
Main,25.0,USD,,,2024-09-28,False,null,Other Expense,Barber,#78909c,price-tag.png,,,
Main,15.0,USD,,,2024-09-27,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,30.0,USD,,,2024-09-26,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-25,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,30.0,USD,,,2024-09-25,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-09-25,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-09-24,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-09-24,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,9.0,USD,,,2024-09-23,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-23,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,20.0,USD,,,2024-09-23,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,18.0,USD,,,2024-09-21,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,15.0,USD,,,2024-09-21,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,98.0,USD,,,2024-09-21,False,null,Groceries,,#4caf50,groceries.png,,,
Main,1497.0,USD,,,2024-09-20,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,203.0,USD,,,2024-09-20,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,20.0,USD,,Proton DUO,2024-09-20,False,null,Subscription,,#ff7043,subscription.png,,,
Main,15.0,USD,,,2024-09-20,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,15.0,USD,,,2024-09-20,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-20,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-20,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-20,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-19,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-19,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-19,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-19,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-18,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-18,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-18,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-18,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-17,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-17,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-17,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-17,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-16,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-16,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-16,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-16,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,18.0,USD,,Envio tia tita,2024-09-15,False,null,Gifts,,#f44336,gift.png,,,
Main,15.0,USD,,,2024-09-15,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,25.0,USD,,,2024-09-15,False,null,Groceries,,#4caf50,groceries.png,,,
Main,102.0,USD,,,2024-09-14,False,null,Groceries,,#4caf50,groceries.png,,,
Main,50.0,USD,,Lyft Cumming,2024-09-14,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,188.0,USD,,,2024-09-13,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,7.0,USD,,,2024-09-13,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-13,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,30.0,USD,,"Laptop Titi, solo este mes por deuda",2024-09-12,False,null,Shopping,Electronics,#ef5350,shopping.png,,,
Main,30.0,USD,,Movil Mami,2024-09-12,False,null,Shopping,Electronics,#ef5350,shopping.png,,,
Main,30.0,USD,,Movil Tita,2024-09-12,False,null,Shopping,Electronics,#ef5350,shopping.png,,,
Main,3.0,USD,,Canal Cesar,2024-09-12,False,null,Subscription,,#ff7043,subscription.png,,,
Main,25.0,USD,,Experian Tita,2024-09-12,False,null,Subscription,,#ff7043,subscription.png,,,
Main,15.0,USD,,,2024-09-12,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-12,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,5.0,USD,,,2024-09-11,False,null,Groceries,,#4caf50,groceries.png,,,
Main,15.0,USD,,,2024-09-11,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-11,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-11,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-11,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-10,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-10,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-10,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-10,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-09,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-09,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-09,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-09,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-09-08,False,null,Groceries,,#4caf50,groceries.png,,,
Main,22.0,USD,,,2024-09-08,False,null,Shopping,Cleanliness,#ef5350,shopping.png,,,
Main,70.0,USD,,,2024-09-08,False,null,Groceries,,#4caf50,groceries.png,,,
Main,10.0,USD,,,2024-09-07,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,252.0,USD,,,2024-09-07,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,51.0,USD,,Cuca envio con Papi,2024-09-06,False,null,Gifts,,#f44336,gift.png,,,
Main,15.0,USD,,,2024-09-06,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-06,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-06,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-06,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,1640.0,USD,,,2024-09-06,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,9.0,USD,,,2024-09-05,False,null,Groceries,,#4caf50,groceries.png,,,
Main,7.0,USD,,,2024-09-05,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,24.0,USD,,,2024-09-05,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-05,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,20.0,USD,,,2024-09-05,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,75.0,USD,,Webull,2024-09-05,True,null,Other Income,SignUp + Refers,#ab47bc,bills.png,,,
Main,15.0,USD,,,2024-09-05,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-04,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-04,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-04,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-04,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-03,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-03,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-09-03,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-09-03,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,300.0,USD,,,2024-09-03,True,null,Other Income,SignUp + Refers,#ab47bc,bills.png,,,
Main,50.0,USD,,Envio tia Tita,2024-09-02,False,null,Gifts,,#f44336,gift.png,,,
Main,20.0,USD,,,2024-09-02,False,null,Groceries,,#4caf50,groceries.png,,,
Main,150.0,USD,,,2024-09-01,False,null,Rent,Bills & Fees,#ab47bc,home2.png,,,
Main,575.0,USD,,,2024-09-01,False,null,Rent,,#ab47bc,home2.png,,,
Main,75.0,USD,,,2024-09-01,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-31,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,30.0,USD,,Via envio,2024-08-31,False,null,Gifts,,#f44336,gift.png,,,
Main,12.0,USD,,,2024-08-31,False,null,Shopping,Home Items,#ef5350,shopping.png,,,
Main,82.0,USD,,,2024-08-31,False,null,Groceries,,#4caf50,groceries.png,,,
Main,7.0,USD,,,2024-08-30,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-08-30,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-30,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-08-29,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-29,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,113.0,USD,,Moomoo Bonus referral,2024-08-29,True,null,Other Income,SignUp + Refers,#ab47bc,bills.png,,,
Main,7.0,USD,,,2024-08-28,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-08-28,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-28,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,14.0,USD,,Max 3 meses,2024-08-27,False,null,Subscription,,#ff7043,subscription.png,,,
Main,7.0,USD,,,2024-08-27,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-08-27,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-27,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-08-26,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,7.0,USD,,,2024-08-26,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-26,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,105.0,USD,,,2024-08-25,False,null,Groceries,,#4caf50,groceries.png,,,
Main,11.0,USD,,,2024-08-24,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,75.0,USD,,,2024-08-24,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,75.0,USD,,,2024-08-24,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,85.0,USD,,Regalo alitas Papi,2024-08-23,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,15.0,USD,,,2024-08-23,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,1462.0,USD,,,2024-08-23,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,5.0,USD,,Gordi Patreon,2024-08-22,False,null,Subscription,,#ff7043,subscription.png,,,
Main,30.0,USD,,Rakuten ,2024-08-22,True,null,Other Income,,#ab47bc,bills.png,,,
Main,15.0,USD,,,2024-08-22,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-21,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,20.0,USD,,Proton Duo,2024-08-20,False,null,Subscription,,#ff7043,subscription.png,,,
Main,15.0,USD,,,2024-08-20,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,32.0,USD,,Nature Made,2024-08-20,False,null,Other Expense,Medicine & Suplements,#78909c,price-tag.png,,,
Main,15.0,USD,,,2024-08-19,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,6.0,USD,,,2024-08-18,False,null,Groceries,,#4caf50,groceries.png,,,
Main,20.0,USD,,Gordi,2024-08-18,False,null,Other Expense,Barber,#78909c,price-tag.png,,,
Main,10.0,USD,,,2024-08-18,False,null,Shopping,Wear's,#ef5350,shopping.png,,,
Main,11.0,USD,,,2024-08-18,False,null,Subscription,,#ff7043,subscription.png,,,
Main,938.0,USD,,,2024-08-17,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,78.0,USD,,,2024-08-17,False,null,Dining,,#26c6da,food-tray.png,,,
Main,14.0,USD,,,2024-08-17,False,null,Shopping,Cleanliness,#ef5350,shopping.png,,,
Main,100.0,USD,,,2024-08-17,False,null,Groceries,,#4caf50,groceries.png,,,
Main,20.0,USD,,,2024-08-17,False,null,Other Expense,Barber,#78909c,price-tag.png,,,
Main,45.0,USD,,,2024-08-17,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-17,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,26.0,USD,,Uber Eats ,2024-08-16,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,15.0,USD,,,2024-08-15,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,5.0,USD,,,2024-08-14,False,null,Shopping,Wear's,#ef5350,shopping.png,,,
Main,23.0,USD,,,2024-08-14,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,2.0,USD,,,2024-08-14,False,null,Groceries,,#4caf50,groceries.png,,,
Main,15.0,USD,,,2024-08-14,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,24.0,USD,,,2024-08-14,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,20.0,USD,,,2024-08-14,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,33.0,USD,,Oneplus 12R Tita pago mensual,2024-08-14,False,null,Shopping,Electronics,#ef5350,shopping.png,,,
Main,3.0,USD,,YouTube Cesar Joel ,2024-08-13,False,null,Subscription,,#ff7043,subscription.png,,,
Main,97.0,USD,,Codigo Facilito 1 Year Premium,2024-08-13,False,null,Other Expense,Education,#78909c,price-tag.png,,,
Main,15.0,USD,,,2024-08-13,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-13,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-12,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,23.0,USD,,,2024-08-11,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,92.0,USD,,,2024-08-10,False,null,Groceries,,#4caf50,groceries.png,,,
Main,10.0,USD,,Crunchyroll Gamsgoo,2024-08-10,False,null,Subscription,,#ff7043,subscription.png,,,
Main,25.0,USD,,Experian Premium,2024-08-10,False,null,Subscription,,#ff7043,subscription.png,,,
Main,175.0,USD,,,2024-08-10,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,12.0,USD,,,2024-08-10,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,18.0,USD,,,2024-08-10,False,null,Other Expense,Tickets,#78909c,price-tag.png,,,
Main,15.0,USD,,,2024-08-09,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-09,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,1536.0,USD,,,2024-08-09,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,21.0,USD,,,2024-08-08,False,null,Groceries,,#4caf50,groceries.png,,,
Main,20.0,USD,,,2024-08-08,False,null,Shopping,Beauty,#ef5350,shopping.png,,,
Main,10.0,USD,,Dollar Tree 1 hour ,2024-08-08,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,15.0,USD,,,2024-08-08,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,20.0,USD,,Equifax,2024-08-08,False,null,Subscription,,#ff7043,subscription.png,,,
Main,15.0,USD,,,2024-08-08,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-07,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,13.0,USD,,,2024-08-07,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,12.0,USD,,,2024-08-07,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-06,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,5.0,USD,,Bruno Marc Zapatos,2024-08-06,False,null,Shopping,Wear's,#ef5350,shopping.png,,,
Main,13.0,USD,,,2024-08-06,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,11.0,USD,,,2024-08-05,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,30.0,USD,,,2024-08-05,False,null,Other Expense,Gas,#78909c,price-tag.png,,,
Main,45.0,USD,,Misa Taxi,2024-08-05,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,200.0,USD,,,2024-08-05,True,null,Salary,,#66bb6a,money-bag2.png,,,
Main,5.0,USD,,,2024-08-04,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,20.0,USD,,,2024-08-04,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,23.0,USD,,,2024-08-04,False,null,Shopping,Others,#ef5350,shopping.png,,,
Main,30.0,USD,,,2024-08-04,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,20.0,USD,,,2024-08-04,False,null,Groceries,,#4caf50,groceries.png,,,
Main,20.0,USD,,Bruno Marc Shoes,2024-08-03,False,null,Shopping,Wear's,#ef5350,shopping.png,,,
Main,15.0,USD,,Lyft Miami,2024-08-03,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,11.0,USD,,,2024-08-02,False,null,Fast Food,,#ff7043,fast-food.png,,,
Main,15.0,USD,,,2024-08-02,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,30.0,USD,,Movil Mami Best Buy,2024-08-02,False,null,Shopping,Electronics,#ef5350,shopping.png,,,
Main,30.0,USD,,Oneplus Tita,2024-08-02,False,null,Shopping,Electronics,#ef5350,shopping.png,,,
Main,6.0,USD,,,2024-08-01,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,15.0,USD,,,2024-08-01,False,null,Taxi,,#ffee58,taxi(1).png,,,
Main,22.0,USD,,Uber Eats,2024-08-01,False,null,Fast Food,,#ff7043,fast-food.png,,,
